user_id,orders_per_month,avg_order_value,last_order_days,customer_rating,discount_used_before,ordered_without_discount,recommended_discount
2985,8,263,14,4.6,1,1,41
2986,8,171,21,4.4,0,0,44
2987,8,859,38,3.3,1,1,50
2988,3,854,54,4.3,1,1,50
2989,11,908,28,3.5,1,0,42
2990,12,803,11,4.2,1,1,31
2991,8,147,22,2.7,1,0,45
2992,4,889,15,3.0,1,0,49
2993,1,127,7,4.7,0,1,50
2994,16,104,50,4.5,0,1,43
2995,11,301,51,3.3,1,0,50
2996,8,509,5,2.6,0,1,36
2997,6,779,30,2.6,0,1,50
2998,17,825,34,2.5,0,1,33
2999,18,292,49,4.5,1,0,38
3000,2,665,20,4.1,0,0,50
3001,15,164,44,3.6,1,0,42
3002,12,412,1,4.9,1,1,26
3003,15,287,41,3.4,0,1,40
3004,14,868,16,3.3,1,0,30
3005,16,413,32,3.6,1,0,34
3006,20,318,26,3.4,0,0,23
3007,7,233,17,3.2,1,0,44
3008,10,924,17,2.7,1,1,38
3009,16,671,40,4.8,0,0,38
3010,8,339,38,4.2,1,1,50
3011,8,513,10,3.4,0,1,39
3012,6,988,60,3.4,1,0,50
3013,9,444,6,3.3,1,1,35
3014,10,560,28,3.4,0,1,44
3015,9,197,43,4.0,1,0,50
3016,8,212,23,3.0,1,0,45
3017,5,378,13,4.6,0,0,46
3018,10,868,45,2.9,1,0,50
3019,14,805,46,4.4,0,0,45
3020,15,211,52,2.5,0,0,46
3021,2,582,18,4.8,1,1,50
3022,14,864,21,4.4,0,1,32
3023,7,748,45,3.1,1,1,50
3024,11,148,15,2.6,1,0,35
3025,19,878,23,3.3,1,1,23
3026,1,108,50,4.4,1,1,50
3027,5,495,4,2.8,0,0,42
3028,4,150,47,3.3,1,1,50
3029,11,868,28,5.0,0,1,42
3030,10,899,59,4.6,0,1,50
3031,9,308,21,3.5,1,1,42
3032,4,541,26,2.5,0,1,50
3033,7,814,37,3.0,0,1,50
3034,18,386,12,4.9,1,0,20
3035,11,310,34,3.0,1,0,45
3036,4,543,59,3.4,1,1,50
3037,5,539,17,3.7,0,0,48
3038,17,731,45,3.0,0,1,38
3039,13,474,50,4.0,1,0,49
3040,7,181,35,4.0,1,1,50
3041,15,832,52,4.8,1,1,46
3042,13,653,39,3.5,1,0,43
3043,20,821,40,3.7,1,0,30
3044,10,739,7,3.8,1,0,33
3045,16,337,46,3.7,1,0,41
3046,4,233,19,2.8,0,1,50
3047,18,945,16,4.5,1,1,22
3048,5,570,50,3.5,0,1,50
3049,13,305,14,3.5,0,1,31
3050,4,453,30,4.0,1,1,50
3051,13,733,30,4.6,0,1,39
3052,1,320,55,2.9,0,0,50
3053,17,122,20,3.2,0,0,26
3054,16,125,27,3.8,1,1,31
3055,17,181,39,2.8,1,0,35
3056,19,507,20,3.4,0,0,22
3057,6,997,31,4.0,1,1,50
3058,14,509,26,3.2,0,1,35
3059,13,760,1,3.5,0,1,24
3060,2,228,13,5.0,1,0,50
3061,14,729,36,4.0,0,0,40
3062,3,989,13,4.9,0,0,50
3063,16,809,33,3.9,0,1,34
3064,14,924,23,3.5,1,0,33
3065,6,746,52,3.0,0,0,50
3066,8,955,41,4.8,0,1,50
3067,6,324,11,4.6,1,1,43
3068,8,883,57,2.9,0,1,50
3069,3,788,5,3.9,0,0,46
3070,14,666,47,4.7,1,1,45
3071,10,626,50,2.7,1,1,50
3072,9,998,16,4.7,0,0,40
3073,17,682,5,4.3,0,1,18
3074,16,170,15,2.6,0,1,25
3075,6,799,20,2.7,0,1,48
3076,14,648,16,3.4,1,0,30
3077,18,329,57,4.4,0,0,42
3078,12,552,15,3.7,1,1,33
3079,19,469,22,4.0,1,1,23
3080,17,551,50,4.2,0,1,41
3081,7,640,43,4.4,1,0,50
3082,19,591,20,4.3,0,0,22
3083,20,562,48,4.0,1,0,34
3084,10,314,11,3.1,0,0,35
3085,12,155,54,2.5,1,0,50
3086,9,707,60,4.5,0,1,50
3087,19,305,59,3.0,1,0,41
3088,12,610,42,4.0,0,0,47
3089,8,664,48,3.7,1,0,50
3090,18,442,23,4.2,1,0,25
3091,15,733,32,3.7,0,0,36
3092,15,394,57,2.9,0,0,48
3093,14,283,53,3.7,1,0,48
3094,11,191,9,2.6,1,0,32
3095,5,612,31,5.0,0,1,50
3096,1,528,60,3.7,0,1,50
3097,12,383,45,4.9,1,1,48
3098,6,730,5,3.3,0,1,40
3099,14,388,10,4.8,1,0,27
3100,7,544,1,2.9,0,1,36
3101,18,645,21,3.7,0,1,24
3102,19,825,12,3.3,0,1,18
3103,19,856,25,3.6,0,0,24
3104,14,462,24,3.1,1,1,34
3105,2,926,50,3.0,1,1,50
3106,9,854,24,4.8,1,0,44
3107,1,421,43,3.5,1,1,50
3108,2,872,43,3.9,1,1,50
3109,17,976,53,4.9,1,0,42
3110,13,999,53,2.8,1,1,50
3111,18,722,30,3.0,1,0,29
3112,9,589,50,3.8,1,0,50
3113,20,217,50,3.7,1,0,35
3114,1,232,22,3.7,1,0,50
3115,11,807,17,2.9,0,0,36
3116,18,883,55,2.6,1,1,41
3117,5,679,57,2.7,1,0,50
3118,7,293,24,3.5,0,1,48
3119,1,755,33,3.9,1,1,50
3120,9,409,32,3.4,1,0,48
3121,6,721,39,2.9,1,0,50
3122,15,634,58,4.3,1,0,49
3123,15,626,56,4.3,1,1,48
3124,7,909,36,3.9,1,1,50
3125,14,848,2,2.8,0,1,23
3126,13,262,46,4.0,1,1,47
3127,19,832,57,5.0,0,0,40
3128,1,568,43,4.7,0,1,50
3129,2,547,31,3.3,1,0,50
3130,4,632,30,4.1,1,0,50
3131,17,793,30,3.4,1,1,31
3132,8,263,51,4.6,1,0,50
3133,15,300,12,4.3,1,1,26
3134,6,516,23,2.9,0,1,49
3135,16,126,26,3.1,0,0,31
3136,20,811,32,3.8,0,0,26
3137,9,386,14,4.3,0,0,39
3138,15,263,22,3.3,0,0,31
3139,17,212,29,5.0,0,0,30
3140,1,606,53,4.9,1,0,50
3141,3,513,59,3.8,1,1,50
3142,1,670,20,4.5,1,0,50
3143,20,625,57,4.7,1,0,38
3144,5,733,59,3.7,0,0,50
3145,6,586,14,3.1,0,0,45
3146,19,448,24,3.5,0,1,24
3147,13,424,19,3.2,1,1,33
3148,8,120,40,2.8,0,0,50
3149,19,164,57,4.2,1,0,40
3150,16,462,17,4.5,0,0,26
3151,17,396,34,3.0,0,1,33
3152,6,151,47,4.9,0,1,50
3153,15,970,38,3.0,0,0,39
3154,15,909,13,3.9,0,0,26
3155,3,504,40,4.6,1,1,50
3156,12,708,49,4.9,1,1,50
3157,10,651,47,3.0,1,1,50
3158,6,155,51,2.9,1,0,50
3159,14,608,7,4.5,0,0,25
3160,12,981,39,4.4,1,0,45
3161,17,167,2,4.8,1,1,17
3162,20,292,40,4.1,1,0,30
3163,16,928,21,2.7,1,0,28
3164,17,981,25,4.5,1,1,28
3165,17,805,24,2.8,1,0,28
3166,11,317,42,4.2,1,1,49
3167,11,901,49,2.7,1,1,50
3168,16,910,6,4.9,0,1,21
3169,4,934,43,2.5,0,1,50
3170,17,786,42,3.0,0,1,37
3171,1,904,20,2.9,1,1,50
3172,17,903,17,2.6,0,1,24
3173,12,929,12,3.8,1,0,32
3174,9,509,40,3.1,1,0,50
3175,18,530,60,2.8,1,0,44
3176,19,394,52,3.3,1,0,38
3177,6,117,50,3.5,1,0,50
3178,12,649,7,3.5,1,1,29
3179,8,787,24,4.5,1,1,46
3180,5,493,24,3.2,1,0,50
3181,5,868,53,2.6,1,1,50
3182,11,181,17,3.3,0,0,36
3183,9,704,21,2.8,0,1,42
3184,15,456,55,5.0,0,0,47
3185,6,363,58,3.7,1,0,50
3186,19,752,29,3.4,1,0,26
3187,18,534,1,4.8,1,1,14
3188,5,774,18,2.6,1,1,49
3189,18,443,5,3.6,0,1,16
3190,3,732,54,4.0,0,1,50
3191,17,186,44,3.7,0,1,38
3192,5,610,24,3.5,0,0,50
3193,1,666,21,4.2,0,0,50
3194,4,418,37,4.7,1,1,50
3195,4,425,44,4.5,1,0,50
3196,6,891,20,4.5,0,1,48
3197,11,908,55,3.5,0,0,50
3198,1,853,45,5.0,0,0,50
3199,5,895,19,3.8,1,1,49
3200,19,969,32,2.7,0,1,28
3201,4,108,49,2.6,0,1,50
3202,11,885,10,4.3,0,0,33
3203,9,578,33,2.8,1,0,48
3204,3,551,2,2.7,0,0,45
3205,9,388,35,3.8,0,1,49
3206,4,813,41,4.5,1,1,50
3207,2,265,55,3.2,1,0,50
3208,4,947,25,4.8,1,0,50
3209,18,346,13,4.3,0,1,20
3210,16,434,34,2.9,1,0,35
3211,6,567,56,4.2,1,0,50
3212,5,791,13,4.9,0,1,46
3213,15,795,20,2.9,1,1,30
3214,19,756,37,2.8,1,1,30
3215,1,810,52,4.9,0,0,50
3216,20,247,36,2.8,0,1,28
3217,11,234,41,3.1,1,0,48
3218,10,954,3,2.6,1,1,31
3219,12,466,8,3.0,1,1,30
3220,17,288,47,3.2,1,0,39
3221,15,834,7,2.8,0,0,23
3222,13,928,48,3.9,1,0,48
3223,3,630,49,4.4,1,0,50
3224,5,652,40,3.3,0,1,50
3225,9,928,31,4.3,1,1,47
3226,8,333,9,3.1,1,0,38
3227,17,784,43,3.0,0,0,37
3228,8,101,17,4.9,1,1,42
3229,11,763,41,2.8,1,1,48
3230,4,758,9,4.9,0,0,46
3231,7,683,7,4.6,0,1,39
3232,18,336,13,3.0,0,1,20
3233,5,755,30,4.9,0,1,50
3234,12,627,26,3.3,0,0,39
3235,5,532,50,3.3,0,0,50
3236,13,986,7,4.8,1,0,27
3237,7,371,54,4.5,1,0,50
3238,15,770,33,4.8,0,1,36
3239,6,260,60,3.5,1,1,50
3240,11,719,33,3.5,1,0,44
3241,15,909,36,4.0,1,0,38
3242,3,393,20,3.5,0,0,50
3243,2,167,9,3.5,1,1,50
3244,2,897,27,4.7,0,0,50
3245,3,673,20,4.5,1,1,50
3246,17,189,21,3.1,0,1,26
3247,17,927,49,4.2,1,1,40
3248,1,292,4,3.6,0,1,50
3249,10,182,26,2.6,1,1,43
3250,19,320,50,3.4,1,1,37
3251,5,402,43,3.1,0,1,50
3252,13,586,20,2.7,1,1,34
3253,9,246,58,3.3,0,1,50
3254,11,161,20,4.0,0,0,38
3255,16,346,16,3.0,0,1,26
3256,19,267,6,3.1,1,0,15
3257,9,845,23,2.6,0,0,43
3258,18,270,26,3.3,0,1,27
3259,12,587,3,2.9,1,1,27
3260,11,707,13,4.7,0,0,34
3261,18,878,31,3.1,0,0,29
3262,12,403,41,3.7,1,1,46
3263,7,933,14,3.8,0,0,43
3264,7,466,53,4.2,1,0,50
3265,20,217,15,2.9,1,0,17
3266,7,121,48,3.1,1,1,50
3267,15,571,45,5.0,0,1,42
3268,19,102,4,3.7,0,1,14
3269,8,861,21,4.4,1,1,44
3270,7,111,15,4.0,1,1,43
3271,13,513,12,4.3,1,0,30
3272,16,300,28,2.7,1,1,32
3273,7,768,56,3.0,0,1,50
3274,14,811,57,4.0,1,1,50
3275,18,679,9,4.8,0,1,18
3276,15,825,44,2.9,1,1,42
3277,14,327,6,3.8,0,0,25
3278,20,832,31,3.9,1,0,25
3279,1,712,33,2.8,0,0,50
3280,15,526,43,2.5,0,1,41
3281,16,986,9,3.8,0,0,22
3282,11,695,55,2.7,0,0,50
3283,11,386,39,2.7,1,0,47
3284,15,966,32,4.1,1,0,36
3285,5,757,30,4.9,1,0,50
3286,16,840,39,3.9,1,0,37
3287,5,471,36,4.9,1,1,50
3288,2,581,9,3.0,0,0,50
3289,2,953,21,3.2,0,1,50
3290,10,300,33,3.3,0,1,46
3291,5,443,7,3.9,0,0,43
3292,12,906,5,4.7,0,1,28
3293,14,171,23,3.0,0,1,33
3294,20,381,38,3.2,0,1,29
3295,8,670,14,3.3,1,0,41
3296,15,113,39,3.5,1,1,39
3297,10,652,1,4.2,0,1,30
3298,11,967,17,2.5,1,1,36
3299,5,838,33,3.9,1,0,50
3300,19,542,56,3.2,0,0,40
3301,13,224,37,4.1,0,0,42
3302,7,986,3,4.1,0,0,37
3303,15,326,31,2.5,0,0,35
3304,5,995,36,5.0,0,0,50
3305,1,480,10,3.5,1,1,50
3306,15,980,52,4.3,1,1,46
3307,17,552,14,3.4,0,1,23
3308,15,817,31,4.2,1,1,35
3309,7,549,26,2.9,0,1,49
3310,16,851,19,4.8,1,0,27
3311,20,108,35,4.7,1,0,27
3312,1,977,10,4.5,1,0,50
3313,5,120,1,4.4,0,0,40
3314,1,488,29,3.5,1,0,50
3315,14,630,9,2.6,0,1,26
3316,9,469,52,3.1,1,0,50
3317,7,277,5,3.0,1,1,38
3318,18,788,58,3.6,1,1,43
3319,5,554,42,4.2,0,1,50
3320,7,142,5,3.9,1,0,38
3321,20,206,34,3.8,1,0,27
3322,6,386,44,3.7,1,0,50
3323,5,764,58,4.1,0,0,50
3324,5,387,26,3.2,0,0,50
3325,12,183,26,5.0,1,1,39
3326,19,431,57,3.5,1,0,40
3327,12,919,53,3.0,0,1,50
3328,3,614,35,4.4,0,1,50
3329,15,277,5,3.7,0,1,22
3330,1,406,19,4.6,1,0,50
3331,14,700,27,4.6,1,0,35
3332,3,994,59,3.7,0,1,50
3333,15,865,60,3.7,1,1,50
3334,4,462,20,2.9,0,0,50
3335,9,550,27,4.8,0,0,45
3336,11,145,25,2.5,0,0,40
3337,13,896,50,3.6,1,0,49
3338,8,498,24,3.5,1,1,46
3339,8,419,6,3.5,0,1,37
3340,18,146,40,4.5,0,1,34
3341,12,306,51,3.8,0,0,50
3342,18,267,3,4.0,0,1,15
3343,13,616,43,3.2,1,0,45
3344,17,713,24,4.0,1,0,28
3345,10,822,18,3.1,1,1,39
3346,19,750,18,4.1,1,1,21
3347,14,511,26,2.6,0,0,35
3348,11,180,1,4.4,0,1,28
3349,10,509,43,3.7,1,0,50
3350,7,776,20,4.8,0,0,46
3351,20,254,17,4.1,1,0,18
3352,9,614,24,4.9,1,1,44
3353,8,763,8,4.2,1,0,38
3354,19,164,13,4.2,1,0,18
3355,1,926,44,4.9,1,0,50
3356,8,387,16,3.3,1,1,42
3357,10,325,14,3.3,1,1,37
3358,2,609,4,2.9,1,1,48
3359,8,500,21,4.9,0,0,44
3360,10,796,27,4.2,1,1,43
3361,6,817,19,3.8,1,1,47
3362,20,414,40,3.7,0,0,30
3363,9,583,11,2.8,1,1,37
3364,12,802,4,4.5,1,1,28
3365,3,718,29,4.9,0,1,50
3366,2,588,53,4.6,0,0,50
3367,11,289,37,4.8,1,0,46
3368,19,742,60,3.6,0,0,42
3369,15,601,7,4.2,1,1,23
3370,5,689,29,2.5,1,0,50
3371,3,502,17,2.7,1,0,50
3372,10,270,47,4.9,1,0,50
3373,11,140,16,3.9,0,0,36
3374,1,283,46,4.2,1,1,50
3375,13,563,2,4.5,0,1,25
3376,4,596,28,4.1,0,0,50
3377,1,369,32,3.1,1,0,50
3378,14,206,46,4.2,0,1,45
3379,18,695,2,2.7,0,1,15
3380,15,653,56,3.7,0,0,48
3381,12,338,29,4.0,1,1,40
3382,17,164,49,3.0,0,1,40
3383,2,422,19,4.8,1,1,50
3384,13,560,57,4.0,1,0,50
3385,13,197,40,3.0,0,1,44
3386,20,704,19,3.0,1,1,19
3387,6,416,12,3.3,0,1,44
3388,7,300,41,3.1,0,0,50
3389,20,164,48,3.2,1,1,34
3390,20,550,25,3.1,1,1,22
3391,10,848,12,3.9,0,1,36
3392,3,276,42,2.7,1,1,50
3393,8,369,47,2.7,1,0,50
3394,18,991,20,4.5,0,0,24
3395,1,841,8,4.0,0,1,50
3396,6,592,1,4.8,0,1,38
3397,15,973,14,3.0,0,1,27
3398,3,604,15,4.1,1,0,50
3399,15,241,48,4.5,1,0,44
3400,2,901,30,4.0,1,0,50
3401,5,833,56,2.6,0,0,50
3402,16,124,29,4.8,0,1,32
3403,11,803,12,2.8,0,1,34
3404,9,627,48,3.7,1,1,50
3405,7,257,25,4.2,1,1,48
3406,20,327,30,3.6,1,0,25
3407,8,323,17,3.6,0,1,42
3408,8,574,41,2.6,1,0,50
3409,6,547,14,4.7,0,0,45
3410,10,350,4,3.4,1,1,32
3411,14,363,2,4.3,1,1,23
3412,1,328,23,2.9,0,0,50
3413,1,477,8,3.0,1,0,50
3414,11,868,14,3.6,0,1,35
3415,2,860,17,2.8,1,1,50
3416,7,964,37,3.8,1,1,50
3417,11,767,40,4.2,1,0,48
3418,4,505,4,3.0,0,0,44
3419,6,477,50,2.5,0,0,50
3420,18,653,11,3.8,0,1,19
3421,2,429,26,3.3,1,0,50
3422,16,493,20,3.1,0,0,28
3423,11,944,46,4.3,0,0,50
3424,10,743,26,3.3,0,0,43
3425,11,599,20,3.4,1,0,38
3426,4,939,54,5.0,1,0,50
3427,1,723,56,3.9,0,1,50
3428,18,939,56,2.8,1,0,42
3429,19,617,22,3.4,0,1,23
3430,11,640,50,3.8,0,1,50
3431,8,606,33,4.9,0,1,50
3432,8,939,57,3.8,1,0,50
3433,5,212,30,4.4,0,1,50
3434,9,460,33,4.0,1,0,48
3435,14,672,30,4.0,1,0,37
3436,16,804,56,3.5,0,0,46
3437,15,998,15,4.1,0,0,27
3438,4,860,12,3.0,1,0,48
3439,8,647,27,5.0,1,0,47
3440,6,819,37,2.9,1,0,50
3441,6,557,11,3.6,1,1,43
3442,18,172,59,2.6,0,0,43
3443,14,169,58,4.7,1,1,50
3444,19,852,9,4.2,0,0,16
3445,20,426,54,2.7,1,0,37
3446,10,508,5,3.0,0,1,32
3447,8,520,19,4.1,1,0,43
3448,13,749,15,3.4,1,1,31
3449,10,814,23,3.5,1,1,41
3450,15,814,24,3.1,0,0,32
3451,1,372,12,4.3,0,0,50
3452,17,398,35,2.5,0,1,33
3453,10,476,20,3.7,1,1,40
3454,2,884,13,4.0,0,1,50
3455,17,952,33,4.3,1,1,32
3456,15,824,35,3.5,1,1,37
3457,5,406,26,3.0,1,1,50
3458,2,743,42,4.3,1,1,50
3459,20,748,28,4.0,0,0,24
3460,7,357,58,2.8,1,1,50
3461,17,693,36,3.2,1,1,34
3462,11,712,57,4.0,0,0,50
3463,9,681,32,4.8,0,0,48
3464,8,965,9,3.1,1,1,38
3465,11,275,33,2.7,1,0,44
3466,6,546,13,3.5,0,0,44
3467,20,557,37,2.8,1,1,28
3468,16,696,46,4.7,1,1,41
3469,5,507,5,3.3,0,1,42
3470,19,172,52,4.2,0,1,38
3471,7,205,30,4.7,1,0,50
3472,18,757,25,3.1,0,1,26
3473,3,600,60,3.6,1,1,50
3474,7,782,49,4.3,0,1,50
3475,1,974,11,4.4,1,1,50
3476,6,769,46,3.9,0,0,50
3477,10,723,43,4.0,0,0,50
3478,19,733,1,3.3,0,1,12
3479,4,702,17,3.2,0,0,50
3480,6,676,57,4.7,1,1,50
3481,12,977,10,4.4,0,0,31
3482,6,891,16,5.0,1,1,46
3483,6,662,14,3.5,1,1,45
3484,16,985,42,4.7,0,0,39
3485,12,909,31,3.9,0,1,41
3486,1,208,39,4.4,0,1,50
3487,4,434,24,5.0,1,0,50
3488,3,372,7,4.9,0,1,47
3489,15,508,16,4.2,0,1,28
3490,18,444,27,3.5,0,0,27
3491,7,352,42,3.9,0,1,50
3492,9,612,32,4.8,1,1,48
3493,15,968,50,4.1,0,1,45
3494,10,292,56,4.6,1,0,50
3495,10,850,37,3.5,0,0,48
3496,6,644,11,3.2,1,1,43
3497,10,468,11,4.9,1,1,35
3498,5,785,14,3.0,0,1,47
3499,2,106,8,4.6,1,0,50
3500,20,438,30,4.1,0,1,25
3501,20,999,16,3.3,0,1,18
3502,9,757,23,3.2,1,0,43
3503,19,748,43,3.1,0,1,33
3504,13,230,1,2.6,1,1,24
3505,7,150,31,3.3,1,1,50
3506,20,532,8,4.0,0,0,14
3507,6,485,10,3.1,0,1,43
3508,1,199,9,3.9,0,0,50
3509,5,863,14,2.5,1,0,47
3510,11,513,59,3.1,0,0,50
3511,13,570,47,3.0,0,1,47
3512,5,268,45,3.3,0,0,50
3513,9,735,18,4.6,0,1,41
3514,14,592,36,4.5,1,0,40
3515,2,955,6,3.5,1,1,49
3516,9,451,50,3.5,1,0,50
3517,3,338,35,5.0,0,0,50
3518,6,255,40,4.9,1,0,50
3519,4,717,2,3.6,0,0,43
3520,6,348,26,3.4,0,0,50
3521,2,629,17,4.6,0,0,50
3522,17,454,35,3.3,0,1,33
3523,18,827,16,2.8,0,0,22
3524,4,615,17,3.1,1,0,50
3525,14,545,23,4.1,0,1,33
3526,7,118,14,2.7,1,0,43
3527,19,309,41,2.7,1,0,32
3528,17,905,7,2.5,1,0,19
3529,17,566,12,4.5,1,1,22
3530,14,351,55,3.2,0,0,49
3531,17,725,1,3.7,0,1,16
3532,9,423,22,2.6,1,1,43
3533,11,963,58,4.3,0,1,50
3534,19,312,46,2.9,0,0,35
3535,20,418,59,3.8,1,1,39
3536,15,302,45,3.1,0,0,42
3537,9,460,30,4.0,0,1,47
3538,1,830,58,4.1,0,1,50
3539,6,286,33,4.9,0,0,50
3540,1,453,20,3.7,0,1,50
3541,9,721,40,4.7,0,1,50
3542,19,562,16,4.8,1,1,20
3543,13,446,9,4.1,0,0,28
3544,5,592,42,3.9,1,0,50
3545,13,279,19,4.8,0,1,33
3546,11,299,13,2.7,0,1,34
3547,14,657,18,4.4,0,1,31
3548,11,263,3,4.9,1,0,29
3549,8,776,35,2.7,1,0,50
3550,16,712,4,4.3,0,1,20
3551,3,992,32,3.7,1,0,50
3552,3,728,41,4.0,1,0,50
3553,16,209,10,5.0,1,1,23
3554,4,124,17,4.8,0,0,50
3555,6,838,6,3.8,0,0,41
3556,3,901,31,4.7,0,1,50
3557,4,232,53,2.5,0,0,50
3558,8,699,52,4.7,1,0,50
3559,20,741,11,2.6,0,1,15
3560,12,418,59,4.0,1,1,50
3561,9,322,17,3.5,0,1,40
3562,6,144,18,2.9,1,0,47
3563,5,716,28,3.9,0,0,50
3564,16,797,46,3.5,1,0,41
3565,20,284,57,4.1,1,1,38
3566,18,942,49,3.7,1,0,38
3567,6,101,40,3.6,0,1,50
3568,10,695,25,4.7,1,0,42
3569,8,211,17,4.5,1,1,42
3570,7,442,42,3.6,1,1,50
3571,14,559,39,3.3,1,1,41
3572,13,355,29,4.0,1,1,38
3573,10,424,32,4.7,1,0,46
3574,10,166,42,5.0,1,0,50
3575,16,972,12,3.1,0,1,24
3576,13,589,57,2.8,1,0,50
3577,5,500,54,4.0,1,1,50
3578,12,720,16,4.0,1,0,34
3579,14,684,53,4.0,1,0,48
3580,16,423,36,4.0,0,1,36
3581,18,845,5,3.2,1,1,16
3582,3,553,9,3.2,1,0,48
3583,10,244,13,2.7,0,0,36
3584,5,698,35,3.1,0,1,50
3585,9,232,25,3.5,0,1,44
3586,18,530,12,3.3,0,1,20
3587,1,743,32,3.7,1,1,50
3588,9,160,51,5.0,0,1,50
3589,15,114,15,3.5,0,1,27
3590,18,165,25,3.5,0,0,26
3591,1,566,11,4.0,0,1,50
3592,4,936,4,4.7,0,0,44
3593,14,776,36,4.0,0,0,40
3594,14,841,5,2.9,0,1,24
3595,8,376,6,4.8,0,1,37
3596,13,337,43,2.7,1,0,45
3597,19,431,24,4.0,1,1,24
3598,9,263,37,4.3,0,1,50
3599,9,319,22,3.3,0,0,43
3600,11,244,18,4.7,0,1,37
3601,4,409,33,2.8,1,1,50
3602,10,666,7,3.7,0,1,33
3603,4,732,38,4.8,1,1,50
3604,2,829,26,2.6,0,1,50
3605,1,528,32,3.3,0,0,50
3606,10,908,43,2.5,1,1,50
3607,13,521,55,4.8,1,1,50
3608,15,201,47,3.6,1,0,43
3609,19,506,19,4.2,1,1,21
3610,12,195,45,3.9,1,1,48
3611,20,935,47,4.6,0,1,33
3612,9,184,11,3.8,1,0,37
3613,3,185,5,3.3,1,1,46
3614,4,791,38,3.2,1,0,50
3615,18,283,9,4.1,0,0,18
3616,2,850,4,3.3,1,1,48
3617,10,335,34,3.0,1,1,47
3618,17,637,43,5.0,0,1,37
3619,18,658,56,3.9,1,1,42
3620,11,355,56,5.0,1,1,50
3621,13,735,11,4.8,0,1,29
3622,18,449,20,4.6,0,1,24
3623,16,406,56,2.7,0,0,46
3624,10,363,21,2.9,0,0,40
3625,15,107,16,3.2,1,0,28
3626,12,833,16,4.6,0,1,34
3627,17,738,31,5.0,0,1,31
3628,8,782,15,4.9,0,1,41
3629,14,522,48,2.8,1,1,46
3630,9,222,48,4.9,0,0,50
3631,3,501,42,4.0,1,0,50
3632,20,924,28,4.9,0,1,24
3633,17,614,24,2.9,0,1,28
3634,6,726,43,2.7,1,1,50
3635,14,420,13,3.4,0,0,28
3636,19,833,8,3.8,1,0,16
3637,6,755,39,3.4,1,0,50
3638,20,718,40,4.1,0,0,30
3639,14,788,55,4.5,0,0,49
3640,9,480,1,2.8,0,1,32
3641,8,157,21,2.7,0,0,44
3642,18,271,25,3.5,1,1,26
3643,16,167,16,4.3,0,1,26
3644,20,302,12,4.7,1,0,16
3645,19,475,21,2.6,0,0,22
3646,6,802,35,3.6,0,0,50
3647,18,641,54,3.8,0,0,41
3648,11,261,6,4.0,1,1,31
3649,12,362,20,2.9,0,0,36
3650,13,849,1,2.6,0,1,24
3651,14,887,25,3.1,1,0,34
3652,9,176,44,4.3,1,1,50
3653,1,142,60,4.3,1,1,50
3654,20,272,40,3.7,0,0,30
3655,7,403,40,3.2,1,1,50
3656,7,861,40,4.5,0,0,50
3657,13,164,30,3.7,1,1,39
3658,17,239,39,2.6,0,1,35
3659,20,195,54,4.3,0,1,37
3660,1,256,7,2.5,0,0,50
3661,20,645,30,3.5,0,1,25
3662,3,307,44,3.9,0,1,50
3663,2,395,43,4.2,0,0,50
3664,1,888,60,4.1,1,1,50
3665,9,568,23,3.2,0,0,43
3666,8,443,60,4.0,0,0,50
3667,10,309,15,2.8,0,1,37
3668,7,534,37,3.6,0,0,50
3669,10,716,11,4.6,0,1,35
3670,9,413,40,2.9,1,1,50
3671,9,167,1,3.0,0,0,32
3672,17,731,5,3.6,1,1,18
3673,12,551,18,4.0,0,0,35
3674,10,661,9,4.2,0,0,34
3675,10,332,34,3.0,1,1,47
3676,2,300,3,4.4,0,0,47
3677,5,605,46,2.7,0,0,50
3678,7,886,19,3.4,1,1,45
3679,18,468,23,2.6,1,1,25
3680,1,985,38,2.7,0,0,50
3681,5,537,49,4.3,0,1,50
3682,13,491,35,4.6,0,1,41
3683,16,778,14,4.6,1,1,25
3684,20,115,33,3.9,1,1,26
3685,4,325,10,3.8,1,0,47
3686,5,818,40,3.4,1,1,50
3687,14,879,13,3.0,0,0,28
3688,15,434,33,3.5,1,0,36
3689,4,702,28,4.0,0,0,50
3690,2,564,3,3.2,0,0,47
3691,11,193,47,4.0,0,0,50
3692,16,750,35,3.7,0,0,35
3693,20,563,28,2.8,0,0,24
3694,6,192,19,4.8,1,0,47
3695,9,577,36,3.3,0,0,50
3696,13,156,23,4.4,1,0,35
3697,18,764,33,2.6,1,1,30
3698,20,926,40,3.6,1,1,30
3699,15,550,40,4.0,1,0,40
3700,13,313,34,4.2,0,0,41
3701,19,552,53,2.6,1,0,38
3702,10,965,23,2.8,1,1,41
3703,1,439,25,4.2,0,1,50
3704,11,536,1,2.7,0,1,28
3705,18,164,52,2.6,1,1,40
3706,9,295,54,3.0,0,0,50
3707,13,880,52,2.6,0,1,50
3708,2,309,21,4.4,0,0,50
3709,20,336,51,2.7,0,1,35
3710,10,736,58,4.2,0,0,50
3711,7,952,9,3.1,0,0,40
3712,11,465,12,3.3,0,0,34
3713,20,156,52,4.6,0,1,36
3714,15,316,9,4.6,0,1,24
3715,18,595,16,3.0,1,0,22
3716,19,160,4,4.5,0,1,14
3717,10,845,37,4.3,1,1,48
3718,17,722,44,3.9,0,1,38
